3,0,Issiaga,Sylla,3,01-JAN-94,1691938800000,1691944814600,385256,721040,2568921,2568921;
4,0,Boubakar Dit Kiki,Kouyate,3,15-APR-97,1691938800000,0,610832,901295,2568921,2568921;
6,0,Christopher,Jullien,3,22-MAR-93,1691938800000,0,382818,654252,2568921,2568921;
7,0,Arnaud Dominique,Nordin,1,17-JUN-98,1691943831720,0,9609194,949500,2568921,2568921;
8,0,Akor Jerome,Adams,1,29-JAN-00,1691938800000,1691944320280,1167872,1167872,2568921,2568921;
9,0,Mousa Mohammad Mousa,Sulaiman Al Tamari,1,10-JUN-97,1691938800000,0,1129652,1129652,2568921,2568921;
10,0,Wahbi,Khazri,1,08-FEB-91,1691938800000,1691943831680,368025,494258,2568921,2568921;
11,0,Teji Tedy,Savanier,2,22-DEC-91,1691938800000,1691943944800,376256,600813,2568921,2568921;
12,0,Jordan,Ferri,2,12-MAR-92,1691938800000,1691944300200,378591,615385,2568921,2568921;
13,0,Joris,Chotard,2,24-SEP-01,1691938800000,0,1162824,1162824,2568921,2568921;
18,0,Leo,Leroy,2,14-FEB-00,1691944300320,0,1159292,1159292,2568921,2568921;
21,0,Sepe Elye,Wahi,1,02-JAN-03,1691944320320,0,1260555,1260555,2568921,2568921;
22,0,Khalil,Fayad,2,09-JUN-04,1691943944920,0,1344673,1344673,2568921,2568921;
35,0,Lucas,Mincarelli Davin,3,24-JUN-04,1691944814720,0,1466533,1466533,2568921,2568921;
77,0,Falaye,Sacko,3,01-MAY-95,1691938800000,0,593430,871545,2568921,2568921;
4,1,Gautier,Lloris,3,18-JUL-95,1691938800000,0,384909,822847,2568921,2568921;
5,1,Oussama,Targhalline,2,20-MAY-02,1691938800000,0,1270414,1270414,2568921,2568921;
7,1,Loic,Nego,3,15-JAN-91,1691938800000,1691943865720,363963,499290,2568921,2568921;
8,1,Yassine,Kechta,2,25-FEB-02,1691943865800,0,1284906,1284906,2568921,2568921;
10,1,Nabil,Alioui,1,18-FEB-99,1691938800000,1691943336120,602558,979246,2568921,2568921;
14,1,Daler,Kuzyaev,2,15-JAN-93,1691938800000,1691944804720,9609564,822900,2568921,2568921;
19,1,Rassoul,Ndiaye,2,11-DEC-01,1691938800000,1691943887320,1175928,1175928,2568921,2568921;
20,1,Andy Elysee,Logbo,1,06-MAY-04,1691943343920,0,1400474,1400474,2568921,2568921;
21,1,Antoine,Joujou,1,12-MAR-03,1691943336200,0,1434044,1434044,2568921,2568921;
22,1,Yoann,Salmier,3,21-NOV-92,1691938800000,0,596035,923267,2568921,2568921;
23,1,Josue,Casimir,1,24-SEP-01,1691938800000,0,1251141,1251141,2568921,2568921;
29,1,Samuel,Grandsir,1,14-AUG-96,1691943887400,0,609767,914766,2568921,2568921;
45,1,Issa,Soumare,1,10-OCT-00,1691938800000,1691943343880,1196390,1196390,2568921,2568921;
93,1,Arouna,Sangante,3,12-APR-02,1691938800000,0,1268707,1268707,2568921,2568921;
94,1,Abdoulaye,Toure,2,03-MAR-94,1691944804800,0,393401,750232,2568921,2568921;
40,3,Benjamin Pascal,Lecomte,4,26-APR-91,1691938800000,0,369859,558155,2568921,2568921;
30,4,Arthur,Desmas,4,07-APR-94,1691938800000,0,596241,881326,2568921,2568921;
